track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,streams
1fXHTDYsJiFOjVWITaFp1j,Ride Home,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,308xacxloeHSt2tzLCWli0,326885,2017-01-23,58,0.613,0.551,4.0,-8.79,1.0,0.0332,0.235,0.000672,0.175,0.432,114.11,10624850.0
22AZDYG6qrjMFg0ceeL9X6,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0TokPp6QWbba06DOUPm86M,291108,2019-09-13,54,0.292,0.308,4.0,-7.562,1.0,0.0305,0.671,2.22e-06,0.102,0.198,98.487,10259307.0
3sJKnpDvliJ9OH4cORjatB,Ligaya,31fsDbpNPKe346urriO4ma,mrld,0k85IwWv2bdmLKU9ZVgIEe,248800,2021-10-06,9,0.458,0.533,0.0,-5.249,1.0,0.0381,0.447,0.0,0.114,0.343,149.832,10112910.0
1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4btU62FgCNgxvPxKkKcwEo,270823,2017-10-06,40,0.436,0.335,11.0,-7.653,0.0,0.0296,0.404,1.72e-06,0.078,0.215,139.942,10099486.0
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,66,0.844,0.314,9.0,-13.434,0.0,0.346,0.434,0.00077,0.0787,0.571,120.039,10081439.0
7Livy729zY16jBsppfYLRW,Nang Iwan,5HIZU0JzM0AgfItVOm4E08,This Band,52Pn30zsnFftA4VfNH1V8O,367889,2019-07-26,1,0.431,0.556,2.0,-7.077,1.0,0.0338,0.101,0.0,0.12,0.318,149.775,10073144.0
4wnY5k0diSG5naOgbtCOqK,Sigurado,404RA7nuwzYA8WskpMgUp1,Belle Mariano,3acG1SpY8w8Od6dBqaHEWl,205853,2021-05-14,53,0.402,0.454,1.0,-6.124,1.0,0.0283,0.835,0.0,0.0974,0.531,172.826,9995074.0
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,0obyXODEHnssLgwFovpusL,252969,2015-10-21,61,0.541,0.435,6.0,-7.404,1.0,0.0242,0.314,3.28e-06,0.114,0.242,95.023,9818683.0
6D9DwqiHiMKmy2V7HvN6zs,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,291108,2020-03-27,52,0.292,0.308,4.0,-7.562,1.0,0.0305,0.671,2.22e-06,0.102,0.198,98.487,9809098.0
2Gt5SmbyQjcjEqMOdEd3QE,Dahilan,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,3Y4DF0OVRgB6sXE0mBZjak,234722,2019-08-02,43,0.63,0.403,11.0,-10.35,1.0,0.0273,0.536,2.28e-05,0.178,0.509,80.016,9519469.0
0MqkYdGBzHx7lnaFvo7doR,Para Sa Akin,0t7vWPRBcVv4xBEHPZHSWA,Sitti,0JPSXvzFg02DSytNE16MSw,186240,2006-01-25,56,0.579,0.408,3.0,-11.299,1.0,0.0419,0.916,2.55e-05,0.117,0.465,126.106,9485313.0
4OjORl39ULsmkJHOPbOOPJ,You,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,266560,2017-02-27,46,0.319,0.411,9.0,-7.171,1.0,0.0321,0.288,0.0,0.0914,0.142,138.997,9310088.0
5S5M1oItQTUjJHtliGK3T6,"Umaaraw, Umuulan",4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1aVOTQ2lFw2vQaU7cX9wDO,275266,2020-09-04,1,0.502,0.693,9.0,-4.567,1.0,0.0378,0.00143,8.09e-06,0.484,0.342,137.941,9252926.0
6VCrPY3rpckaEU8KXBITVJ,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",1YlibpAvhJBbMZMBwN1KGv,The Juans,52TlOjDkbOctGnQRU5R6PG,229034,2017-07-07,0,0.337,0.494,9.0,-4.607,1.0,0.0307,0.327,0.0,0.135,0.228,158.194,9168029.0
6p6DiqAPwMX7vdrSo30wgo,'Di Na Muli,09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,4u7nLwDVRz7z0mxweMbVZ6,207018,2018-04-06,3,0.413,0.561,1.0,-3.092,1.0,0.0517,0.192,0.0,0.0914,0.352,88.69,9111016.0
4Yp8lnGcIde2SWAqrMM3v9,Akin Ka Na Lang,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,6WzFODPnZ5SW1qTvTELSxW,183760,2006,65,0.699,0.655,7.0,-5.179,1.0,0.0412,0.419,0.0,0.449,0.919,128.644,9082742.0
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,3,0.313,0.237,9.0,-14.538,1.0,0.0451,0.855,0.000386,0.0961,0.165,80.13,9022767.0
4ub59HeXqdYApJtkJqnvXE,I'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,6qw65dN51ZBeGHCDIzNuHd,263056,2016-01-01,48,0.454,0.323,11.0,-11.965,1.0,0.0327,0.723,0.0,0.0855,0.28,139.89,8486435.0
5X0rdNMk9xtQ5dNVMfZA6x,Sana'y Di Nalang,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,61D2BnO52eYRaTc8E3nina,339184,2020-03-06,3,0.246,0.516,7.0,-8.133,1.0,0.0353,0.492,0.0,0.108,0.232,61.256,8339865.0
7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,202453,2018-02-19,56,0.815,0.377,10.0,-9.41,1.0,0.0663,0.856,0.000243,0.0872,0.789,119.659,8240548.0
0mqJsNkF3MRtBkRhzVskVX,We Can't Be,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,3RywI77KyROJ0ibjzOM3vF,239364,2014-01-01,0,0.516,0.31,4.0,-12.113,1.0,0.0279,0.565,0.0,0.113,0.33,128.862,8090528.0
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,0,0.704,0.481,5.0,-11.796,1.0,0.372,0.00265,0.0,0.11,0.178,74.991,8044950.0
5jLEQLkEU8Sb2fG5UQcwDM,Ako Muna,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,3CZcvxE3YyYqjF8XfvaQzn,222063,2018-03-23,54,0.547,0.573,6.0,-5.184,1.0,0.0311,0.576,0.000153,0.0676,0.193,135.991,8041721.0
5J0obeHgIFKkPiGBPTOqLw,Panalo (Trap Cariñosa),1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,0Ol4rGwMRYkGguZXHlBscR,217414,2020-07-27,0,0.676,0.776,0.0,-4.799,0.0,0.403,0.0246,0.0,0.368,0.475,139.987,7981692.0
4VoJCUgNmnqG2qF0peDBkw,Out of My League,0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,7nRnVLbfj5ZAhK0xsZzIwo,218800,2001-09-04,67,0.538,0.315,0.0,-10.057,1.0,0.0291,0.96,0.00596,0.0979,0.4,91.921,7971621.0
7IqUmDJ2GjaOqrzDCXhrV5,Ipagpatawad Mo,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,50prgOW7Rkfox7CJ4C7lRb,242453,2008-07-02,2,0.291,0.755,5.0,-4.95,0.0,0.05,0.0621,0.0,0.0836,0.457,145.343,7818064.0
3FuZUeJbuejOfpbvuqp8QL,"Dito, Sa Ilalim Ng Buwan",2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,3fUtcIhaW5dA1hlpn4Wv2M,245225,2021-12-15,66,0.564,0.364,4.0,-11.39,1.0,0.0246,0.82,0.875,0.114,0.0739,80.038,7738701.0
6CiuHbascZBxfFqdixSXiW,Set You Free,5elcNQkZ6FCZA3grSOMngY,MYMP,4vZ9jbxJDvWVO18RUOCuUo,264573,2008-08-15,0,0.642,0.281,4.0,-11.478,1.0,0.0346,0.821,0.0,0.123,0.101,60.009,7536546.0
02GtNoUv85fOPEaCTlpYzr,"Kapit (From ""Alone / Together"")",7bT6URJrhJleZUfkrysELD,Armi Millare,007PEQI4gziBAgnjbEuXWG,242933,2019-02-13,46,0.381,0.323,1.0,-11.428,1.0,0.0272,0.743,2.38e-06,0.0769,0.417,87.622,7501728.0
1emnGTAsF4zSaWidgvK08I,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,4Eb8lI3YdnAA7slkeTSem0,269217,2018-06-12,0,0.801,0.377,0.0,-14.957,1.0,0.0807,0.237,5.48e-06,0.451,0.388,115.035,7347775.0
6fWTVk29yvFEqE5VY6Gslk,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,0JT2JvI2g4p7fR4DyxjjO0,297966,2018-01-01,0,0.939,0.497,1.0,-10.441,1.0,0.0767,0.529,9.11e-05,0.0895,0.588,109.976,7336623.0
4mc3rUoMwwiNTHA4al9nNd,Fallen,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,65mubteFOgv2qZeSWMdNl7,201806,2021-06-25,72,0.652,0.76,6.0,-4.098,0.0,0.0406,0.221,9.09e-05,0.147,0.615,98.079,7236179.0
1JhRlvSiWkOk8tlUj43ahm,Malayo Na Tayo,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6wWkX6S5Ly2VFT43euTsda,239143,2017-09-29,43,0.461,0.319,9.0,-9.085,1.0,0.0259,0.38,0.0,0.257,0.438,157.927,7195356.0
4g8lRiznlad8Vy4HR1J3B9,A Love To Last A Lifetime,4BNWanhw4AjSXjBm9L1Jzy,Juris,3iYp6l0qLDkLOpAxuTs2Jb,165067,2017-01-12,50,0.64,0.438,9.0,-7.431,1.0,0.0278,0.157,0.00134,0.144,0.449,95.913,7174762.0
0QQoU68nnBRWJqr9ak3mnS,MAPA (Band Version),3g7vYcdDXnqnDKYFwqXBJP,SB19,63OIQhMqDpmCRZO0d8Phfu,270411,2021-06-27,56,0.552,0.394,6.0,-10.784,0.0,0.0326,0.419,0.0,0.387,0.487,126.915,7146034.0
1k2sk3NuZxy06Os3KTAnA2,Walwal,2OYCiru0FZMaAXWn6eL7MA,VVS Collective,4ms56vqH8rluHvEBgWCuNv,414647,2019-09-05,53,0.673,0.533,5.0,-9.498,0.0,0.0416,0.092,1.72e-05,0.12,0.384,160.026,7056965.0
1FHCU1rDAeaPsBW9byjJ0Q,12:51,09DdQEMQaaq0f99vqqub3V,krissy & ericka,5M4GVkxOl3joHIkvNrAlbJ,246280,2011-01-01,64,0.503,0.357,3.0,-9.36,1.0,0.0272,0.727,0.0,0.128,0.438,136.135,6903083.0
04qDUASuSfVp6fktfsxVej,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,1Le1ykkfNX7dMyUYVOf6jj,233728,2016-12-02,67,0.461,0.522,11.0,-7.513,1.0,0.043,0.36,0.0,0.123,0.446,157.768,6828767.0
6C2JPPYodebs3deDBizyww,Kahit Kunwari Man Lang,2UeuiDT17tm6ljs9D4bSMX,Agsunta,5nHC92IFAdsDVzpnEsVjoT,222500,2020-11-13,56,0.631,0.44,1.0,-10.714,1.0,0.0435,0.529,0.0,0.118,0.237,119.961,6755986.0
59bwRfN5gprboZBISPo42V,Panalangin,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,4PbzEgZJREiNdSXj592GMm,212573,1980,61,0.637,0.595,5.0,-7.378,1.0,0.0321,0.175,0.0,0.0653,0.634,113.682,6718899.0
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,0NfAzxHZ4diQArSqZMTJHc,240065,2015-01-01,61,0.452,0.476,2.0,-8.042,1.0,0.0338,0.689,2.27e-06,0.361,0.172,139.833,6569548.0
6X7eJp4lv4ZeTkWor2wHLz,Shantidope,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,211146,2017-12-08,52,0.723,0.639,1.0,-6.469,1.0,0.197,0.199,0.0,0.089,0.655,148.999,6281733.0
1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5O0pI2YEwQiqm5DDI3J501,220813,2018-07-16,2,0.515,0.715,4.0,-4.04,0.0,0.046,0.277,0.0,0.0725,0.416,141.772,6262256.0
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,7uDdl5V5AETSFY7K3muu22,Arthur Nery,4EJLfrjbTDyhhMU1AcYDPb,206181,2021-04-23,64,0.491,0.486,5.0,-6.588,1.0,0.0347,0.285,0.0,0.0976,0.262,82.411,6226806.0
3nQtkvFMNkRwxjKVAlGPcG,Torete,2kZThDGZcHl4klYYFk0v8n,Moonstar88,2CZhWHzzLkNUtfONjbKOy1,264202,2001-01-01,57,0.359,0.399,2.0,-8.174,1.0,0.0269,0.219,0.0,0.0738,0.311,88.235,6185418.0
2e7iqtA42EPXTtiiAlblC1,Babalik Sa'yo - from 2 Good 2 Be True,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,5Sw8579gMyFd8JcKaeEbXx,229711,2022-07-22,75,0.515,0.65,1.0,-7.798,0.0,0.093,0.168,0.0,0.33,0.695,157.866,6182050.0
5QJYLlZvfZHX1wUTrgROru,"Patawad, Paalam",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,323140,2020-03-27,56,0.472,0.288,2.0,-8.213,1.0,0.0318,0.865,1.01e-05,0.131,0.193,77.987,6144904.0
6Jsk4XzMSOK21Ubxx5YjVx,"Dito, Sa Ilalim Ng Buwan",2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,4e9ffkSrcY2ryZP296dPWe,245225,2021-12-15,28,0.565,0.363,4.0,-11.385,1.0,0.0245,0.818,0.877,0.114,0.0762,80.04,6057457.0
0W2kzUI1K0tT0RpggJZ4Js,Kung Akin Ang Mundo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,7pgo6KnbXj9ADDyvoDf0rV,210046,2018-09-14,39,0.636,0.397,5.0,-9.477,1.0,0.0349,0.834,3.97e-05,0.096,0.328,135.875,5959459.0
7vu53hQrIoH7UGeh6qcct1,As You Are,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,68YaPXKkLyRd4NQHZpjxkn,183969,2022-04-29,65,0.715,0.438,10.0,-6.147,0.0,0.0373,0.353,1.75e-06,0.108,0.447,81.07,5919018.0
0rkML0CSX3wteVwUh5cspv,'Di Na Muli,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,3GX88wDTaudQN9oK5j4kf1,260599,2018-06-04,0,0.517,0.468,4.0,-6.582,1.0,0.0345,0.702,0.0,0.152,0.266,121.284,5889993.0
22Nd3GuO7sHopPjdKccRcq,An Art Gallery Could Never Be As Unique As You,31fsDbpNPKe346urriO4ma,mrld,0FRaoawfqep3bJcCqcQZpD,158677,2019-12-11,72,0.48,0.299,7.0,-12.077,1.0,0.0525,0.838,0.0,0.133,0.196,121.75,5874730.0
0PQ84nbR1Owkr7RtGBmZI7,Crazier,2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,1RKdiat44rgOshOsNdgSXf,233339,2021-07-01,66,0.603,0.152,7.0,-15.808,1.0,0.0314,0.852,0.0,0.0844,0.314,83.239,5851344.0
1ojVx5LnVcBCGYPL7QC5eW,Umaasa,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4icBARf3NUeP5SfMRMQOHU,261500,2020-05-19,54,0.633,0.386,2.0,-9.989,1.0,0.0345,0.153,0.0,0.0768,0.316,120.267,5759966.0
2OqQDFY4MgzkAoAZ67CscA,Sundo,6MXu7TWZnmykwkXiRJeUMh,Imago,2WNYwZg6JlIjSkQGq0fggk,243653,2007,62,0.493,0.515,9.0,-6.551,1.0,0.0232,0.468,1.27e-05,0.0873,0.334,79.987,5580798.0
6jZBYN0CFwshqb6i3m4HOL,Rawstarr 'Til I Die,1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,1QqdaslcqDElQ1Td4lXpXv,241423,2019-05-21,44,0.577,0.854,11.0,-4.13,1.0,0.262,0.0728,0.0,0.337,0.624,84.08,5559022.0
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,6z0cwwwXZ3fU7c7i7dNdl1,194811,2020-04-05,52,0.627,0.334,4.0,-14.688,1.0,0.0423,0.566,0.0,0.304,0.387,169.983,5523941.0
7bkAr4WNoTuSjpuh1NRQjm,Ex,4HOEnLufwAqJ2qoJPVnL01,Callalily,1PfXecQJulp7zT5Ck60V0h,326909,2019-03-22,40,0.631,0.507,5.0,-7.872,1.0,0.0263,0.455,1.74e-05,0.096,0.378,140.109,5290442.0
4hEcAsNF6RG9VCV7xElgCG,You Are My Sunshine,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,164320,2018-02-19,55,0.492,0.235,2.0,-9.67,1.0,0.0315,0.921,3.69e-06,0.179,0.362,117.863,5244230.0
5CThcDR9mycL3TjNKQ2qFk,"Pangako - Recorded at Kodama Studios, Philippines",4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6BXhni1J2zzkKWpU0tSZ2A,321486,2019-02-14,41,0.344,0.405,2.0,-7.739,1.0,0.0289,0.621,0.136,0.195,0.385,73.667,5208782.0
6BZLjTOKBPqhq4xpOLkjrp,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0eLjp1QFnlSL8Oaoz17RRY,240178,2018-08-06,3,0.799,0.529,9.0,-9.17,1.0,0.0615,0.661,0.0,0.0856,0.601,128.05,5207244.0
5DeFtXwPfcBwPQZKkG6OHE,Eba,6gcteR920pLEynlHzjSRYd,Kiyo,0fQ7DaR6UXWUdYi4yxNyHP,218880,2020-12-24,32,0.706,0.536,11.0,-9.809,1.0,0.0354,0.185,0.000732,0.118,0.683,90.004,5090614.0
0AZjL7QqObm13VxPA078uz,"Tag-ulan (Original Soundtrack of ""Luck At First Sight"")",4VkqlQl3hGhxjchI34xp2V,Thyro,2rP5xj8HMmw2iYiYbX4PLH,249466,2017-05-05,0,0.502,0.317,2.0,-11.82,1.0,0.0368,0.802,0.0,0.117,0.497,79.829,5080472.0
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,7zJxOlHuAGpCC7ZtKHm0Rz,340262,2019-02-03,0,0.358,0.435,10.0,-7.265,1.0,0.0349,0.00819,0.000936,0.112,0.14,76.132,5000899.0
4fxHK6mhA9vli9NjpBSbGi,Isang Araw,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,287400,2017-03-17,51,0.466,0.342,4.0,-8.191,1.0,0.03,0.613,0.0,0.124,0.21,135.616,4932906.0
4feJnuMO1hnNLEWiKYDxOl,TAKE ALL THE LOVE,7uDdl5V5AETSFY7K3muu22,Arthur Nery,7w2WseM2SppYIXbS9jQ8QO,206181,2021-04-23,3,0.491,0.486,5.0,-6.588,1.0,0.0347,0.285,0.0,0.0976,0.262,82.411,4863341.0
637uCaC8im9B7Pe2O2Z53w,Sino,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,280426,2018-08-13,0,0.676,0.43,11.0,-10.563,1.0,0.0232,0.168,0.0299,0.109,0.23,104.982,4771356.0
2JEPz4bH3WNCvjz9rmZrpZ,Pasalubong - feat. Moira Dela Torre,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,2UZpkRsvRjW36jNVkHss7q,241587,2021-07-30,58,0.375,0.358,7.0,-8.531,1.0,0.026,0.582,2.56e-05,0.0647,0.177,71.755,4766166.0
3efCao3RLbsz52LQ66o8Ac,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,6w1N1jNKdtg5vUQFOEG0ns,287500,2019-02-08,46,0.491,0.101,0.0,-15.418,1.0,0.0531,0.952,2.39e-06,0.129,0.312,86.368,4725234.0
7HthZga17TghgUiJxa2oiR,Karera,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,3NcDmdL0R7rNmmfgaI5nN4,203402,2019-07-12,36,0.669,0.745,5.0,-4.303,0.0,0.0269,0.0461,0.0,0.251,0.344,99.979,4713250.0
7xJ3VASYirHyuTpxDvTVbV,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,2CezmL4N05N3YWIo4iH8jT,300893,2018-05-25,3,0.707,0.503,0.0,-8.266,1.0,0.0742,0.171,0.00197,0.0586,0.295,121.931,4702252.0
2bOIWTTDL1XmHcaPWaCdek,Don't Know What to Say - Don't Know What to Do,5uRUbTUQysRUR7PUy7pimM,Ric Segreto,0kjJw76OHEoQAwgFdOAusM,165400,2009,68,0.673,0.365,2.0,-15.372,1.0,0.0451,0.584,0.0,0.12,0.297,135.447,4648144.0
1WXs4O7mBxXglHJPwYweHq,Demonyo,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,67vvDiZLNyjNQ1gU6El7GC,218000,2017-01-27,61,0.415,0.508,0.0,-9.169,1.0,0.0363,0.0509,0.0162,0.103,0.114,188.744,4641894.0
4k2QXEOnL0epRAwFWJrqJZ,Nang Dumating Ka,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,571kd9SJaWIadwKhqJAnLG,379804,2021-02-14,5,0.459,0.584,0.0,-6.378,1.0,0.0312,0.0148,0.0,0.0726,0.322,131.868,4605881.0
1bvPjHWOc5C8nHkw5U2Vb4,Pa-Umaga,2G7VQ1kVhVfNagytlousgm,Al James,4YUeKRsmbVanZetnG7cpTY,189019,2018-06-13,0,0.895,0.506,0.0,-9.08,1.0,0.0473,0.173,0.00046,0.104,0.597,130.029,4587789.0
3ZoHHYydoQNWIKdP59knYA,Pajama Party,1HkpK55jsORzgtOURbOeQH,1096 Gang,6bTUbqEPiSNLbOLTSmKGDP,323476,2021-01-09,0,0.752,0.607,11.0,-9.236,1.0,0.123,0.091,0.0,0.25,0.765,88.021,4586141.0
2zDCJxQALaKymrn3LdBFd0,Leaves (feat. Young K),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7dHiEp08IO7Qs5ZYR3WZkl,311276,2021-05-28,55,0.398,0.281,6.0,-9.41,1.0,0.0322,0.621,0.0,0.0797,0.163,110.982,4525238.0
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,2020-02-10,45,0.847,0.584,0.0,-7.617,1.0,0.0412,0.0644,0.0,0.0804,0.235,132.009,4519536.0
5hCJIUsAqjKFlvKrvCcUIb,Need You,3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,5RwnUKpQTBJCgJrS9jJin8,354071,2017-01-21,62,0.637,0.596,1.0,-6.864,1.0,0.127,0.484,0.0,0.102,0.291,74.635,4500546.0
3YQp6N0vdiLEhpqKjRcN2L,Hayaan Mo Sila (Inspired by I'm the One),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1f7QMJxxEORZAArm9IZS8X,364076,2017-08-19,0,0.724,0.684,5.0,-4.919,1.0,0.0569,0.718,0.0,0.0925,0.765,80.004,4386024.0
0WRSaei4JRI1KTYhMqQh9y,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,1UeeX7O8uWEkBpgLpi1C5S,269217,2018-06-12,2,0.801,0.377,0.0,-14.957,1.0,0.0807,0.237,5.48e-06,0.451,0.388,115.035,4289963.0
22l6ZMCgWB1wfd1GOBe3wm,Ikaw,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,18HwRqjM9HspE97kn9oUBI,284920,2014-10-30,56,0.654,0.336,10.0,-7.21,1.0,0.0307,0.575,0.0,0.0784,0.105,120.027,4260079.0
5RFHiLHCt7dDgKfCAdD5vj,Hey Barbara,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,4dR58Jto9zy6BOApnYD8so,232760,2017-07-14,52,0.836,0.531,10.0,-8.871,1.0,0.0584,0.217,5.43e-05,0.074,0.965,124.007,4220451.0
6sl4KzZ9PRb8xTzjYIrHAP,Someday,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,7quF2TPkzNhuVjyub5UtoV,259665,2018-09-21,53,0.581,0.325,0.0,-11.156,1.0,0.0461,0.616,0.0,0.133,0.276,122.062,4218297.0
5bSvsXRBUjGe8pGScU0hPz,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,2zrFpbXrA54V8lCCQQhQRA,246550,2020-01-06,0,0.871,0.48,8.0,-7.441,1.0,0.3,0.274,0.0,0.0531,0.609,100.021,4212911.0
2Bb9MjP3gY9oaUXXJLFDVi,Ours,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,2eAmsVlbAkEK9Y5ZhNQ95O,181651,2018-11-14,48,0.693,0.497,0.0,-9.286,1.0,0.051,0.29,8.34e-06,0.1,0.0892,109.022,4200092.0
2meEAmZCXr2dud0RRYyfZt,Kaibigan Mo,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2MCThGZYlAQRw3HDjkIODU,250133,2015-12-04,0,0.53,0.534,0.0,-8.434,1.0,0.0347,0.652,0.0,0.118,0.476,139.895,4175281.0
6YjKd9oPXKqjLUVPo4Y0oi,The Ones We Once Loved,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0276LtRwBrOo2uoRlTOiPX,273362,2022-08-26,73,0.427,0.301,0.0,-7.845,0.0,0.0308,0.673,0.0,0.232,0.163,117.241,4159630.0
4SQ3HwsAiGTikY7gOAybwH,Fall,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,244653,2019-05-12,55,0.486,0.457,1.0,-7.376,1.0,0.0281,0.689,0.0,0.132,0.485,149.828,4135664.0
39fwy7Q1spclVNFeu64lgd,Walang Gana,71hhKLR9oCOsHLdRIoQ5OU,King Badger,6eVj1ow3MHMdrv55VGTUfG,200393,2019-04-24,45,0.875,0.485,8.0,-8.814,1.0,0.0743,0.419,0.0,0.105,0.861,126.074,4132621.0
4yLc803i7qcWx4V2piWPH5,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3PM0o72L1hzQImMRAlL8iU,278181,2019-02-07,55,0.523,0.699,11.0,-4.689,1.0,0.029,0.061,0.0,0.363,0.283,131.878,4077769.0
507wQHSkMb1MFJfN2fjpMQ,Nobela,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3oI3XwwEkcSzfYStHbuRoG,279761,2019-12-20,44,0.558,0.385,2.0,-6.76,0.0,0.0294,0.766,0.0,0.0878,0.122,76.014,4046787.0
652CegYwXhnFnVz3SgGzTO,Ilaw Sa Daan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3cvznWGnrhG1Tiga7dqK8x,242790,2016-10-07,52,0.688,0.853,5.0,-6.678,1.0,0.0715,0.0344,0.0,0.388,0.512,105.05,4032985.0
