track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,streams,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_opm acoustic_prob,predicted_opm dance_prob,predicted_opm jazz_prob,predicted_opm rap_prob,predicted_opm reggae_prob,predicted_opm rock_prob
4IvFOa1p68SZOYfnn81vv1,Samalamig,5GdspZ491zr64zzwVJJjJZ,Shehyee,6NfArxsGcyiEJURN4NGgFc,253469,2002-12-18,2,0.859,0.667,4.0,0.7812939181003151,0.0,0.269,0.392,0.00016,0.281,0.577,0.30930856606919555,1489819.0,3,opm rap,0.9824633483579344,0.0001954867133440761,0.002257153713976152,0.0055917711041366435,0.9824633483579344,0.008269634945144995,0.001222605165463879
19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,3A5uVKYCA9EJ6AIIIvHvdc,249085,2019-02-11,0,0.953,0.58,4.0,0.6308698812696876,1.0,0.187,0.315,0.0,0.108,0.765,0.49186510004168404,68773.0,3,opm rap,0.9808602993115316,0.0004937375229355084,0.005459968839240538,0.003030183657618769,0.9808602993115316,0.009007165231958663,0.0011486454367152013
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,2,0.87,0.483,8.0,0.7097649624424524,1.0,0.297,0.281,0.0,0.0526,0.611,0.32223061692371824,13743952.0,3,opm rap,0.9734313350494924,7.317788394548615e-05,0.001958335721854408,0.0018515815567565338,0.9734313350494924,0.022298942669542375,0.0003866271184088341
5bSvsXRBUjGe8pGScU0hPz,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,2zrFpbXrA54V8lCCQQhQRA,246550,2020-01-06,0,0.871,0.48,8.0,0.7097649624424524,1.0,0.3,0.274,0.0,0.0531,0.609,0.3222892350979575,4212911.0,3,opm rap,0.9727753501848396,6.928306488339074e-05,0.0020641763167748334,0.0017436982265968876,0.9727753501848396,0.022971769382185456,0.00037572282472007114
0pobQmvHou3syiOi6DRqiC,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,6KnvLQbkDLy4ZEpt8ONWYR,184146,2008-06-18,2,0.801,0.538,5.0,0.6062030530651807,1.0,0.131,0.285,3.16e-06,0.112,0.46,0.4259847853272196,28942.0,3,opm rap,0.944196184188738,0.004161331671242381,0.006871014707671568,0.018908229391203932,0.944196184188738,0.01762373840520399,0.00823950163594024
31vGGETvC1zlvuhNumTYZB,Kontrabida,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,7eJOOpkpqJ2qyGTHhe6bri,309786,2019-01-31,51,0.737,0.791,1.0,0.9352071722801069,0.0,0.242,0.245,0.0,0.181,0.377,0.23102073780741972,3187959.0,3,opm rap,0.94195670175421,0.0002971859894307406,0.01785830145801226,0.010574843836250349,0.94195670175421,0.016071384762203014,0.013241582199893999
0AbJoAxuqYgMrmXvtFOc0K,SLMT,3g7vYcdDXnqnDKYFwqXBJP,SB19,4bieHSYaRSMRAoDF47qfSf,199013,2021-07-22,50,0.838,0.787,10.0,0.9271141264841292,1.0,0.23,0.269,0.0,0.122,0.706,0.2603689037098791,261539.0,3,opm rap,0.9381137281906476,0.00043922297892089315,0.023025049065924952,0.009500317017138979,0.9381137281906476,0.01127295963838645,0.017648723108980937
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247,2019-06-23,53,0.843,0.411,1.0,0.5149987884661983,0.0,0.42,0.675,0.0,0.179,0.515,0.2895802938724469,18027734.0,3,opm rap,0.9310752354771117,0.0013393726836039641,0.0006037569600655504,0.0041281970383212265,0.9310752354771117,0.0626981994891119,0.00015523835178565972
5JdgWizARB8aeeQwbT38wt,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,0A3uGl1bn150flpBl625ig,210873,2018-04-13,0,0.832,0.791,0.0,0.7097165010903805,0.0,0.192,0.469,2.16e-06,0.11,0.507,0.30947139433097126,59533.0,3,opm rap,0.9287920462190737,0.0011176145295566907,0.011315573720499019,0.030737329701919835,0.9287920462190737,0.014879637677986635,0.013157798150963849
20PUUNHvpjjPh92Q6x0DC4,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,4UtaE7YCmy5UjQcjn6y1MN,210873,2017-11-02,0,0.84,0.789,0.0,0.7097649624424524,0.0,0.181,0.468,1.88e-06,0.108,0.507,0.3095169862442685,1249204.0,3,opm rap,0.926219069356225,0.0013303574139787127,0.013033325136019324,0.0313418430266045,0.926219069356225,0.014255652940498987,0.013819752126673543
6aqH1me0AcXPwJEAflvNoT,Unan,0n4a5imdLBN24fIrBWoqrv,Because,3GICpQvfyqX38aUPeW8ljJ,241558,2018-11-16,0,0.634,0.242,7.0,0.23159680155076345,1.0,0.153,0.195,0.0,0.152,0.0725,0.20159441433930803,347966.0,3,opm rap,0.9246160820940241,0.008607473452618133,0.001565005989240448,0.034305315502521576,0.9246160820940241,0.023067210682578776,0.007838912279017079
2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,6r5Q4HTHG4DGcZ7mrfgaRw,397033,2018-12-04,3,0.804,0.557,0.0,0.6507874969711658,1.0,0.163,0.322,0.0,0.106,0.645,0.3224976552730304,32399821.0,3,opm rap,0.9243199279256177,0.0030931717526877975,0.00543175026278623,0.027126928157537897,0.9243199279256177,0.028981834561449767,0.011046387339920513
3u9tIlAnygQGNJ5VuSvTfi,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,7EyFdHaGHh73lOZz1zuFTe,397033,2018-12-04,0,0.804,0.557,0.0,0.6507874969711658,1.0,0.163,0.322,0.0,0.106,0.645,0.3224976552730304,2569151.0,3,opm rap,0.9243199279256177,0.0030931717526877975,0.00543175026278623,0.027126928157537897,0.9243199279256177,0.028981834561449767,0.011046387339920513
3o2i5lJIHshmbL62vSzVMv,Nararahuyo,1SrWbIDP84JcSDr0oTBAQw,Matthaios,0rwZF21j5rI8VUpaYa9h9d,156923,2020-10-07,43,0.524,0.331,4.0,0.5206203053065183,1.0,0.326,0.622,0.0,0.141,0.407,0.2366480825343894,3532462.0,3,opm rap,0.9236911932649671,0.0028963872376806424,0.0018367943174367246,0.05442143938997311,0.9236911932649671,0.015140529871480452,0.0020136559184620634
3sm9FJhwOjsdzrfRgIf1ZK,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3qQ3nCWa76vrQwTRf0sIbO,297932,2018-07-23,0,0.94,0.499,8.0,0.5797916161860919,1.0,0.0825,0.535,0.000119,0.0889,0.537,0.38703626511046274,1901737.0,3,opm rap,0.9215186878381498,0.014274409171989674,0.012819371892132182,0.0331568046532938,0.9215186878381498,0.011239143956079422,0.00699158248835532
3PLARiBoxCpJFUMZhvV63x,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3WcPb5LktyXktr9ufHLm4v,297932,2018-07-23,3,0.94,0.499,8.0,0.5797916161860919,1.0,0.0825,0.535,0.000119,0.0889,0.537,0.38703626511046274,15048723.0,3,opm rap,0.9215186878381498,0.014274409171989674,0.012819371892132182,0.0331568046532938,0.9215186878381498,0.011239143956079422,0.00699158248835532
0BaMZMMEG7GWrUYsoGw8Yg,Neneng B,3lFMRWaEWZlfXdBig97kks,Nik Makino,6sPZB93WloDhOq8PDNJ7UD,358015,2019-05-15,0,0.848,0.447,5.0,0.5586140053307489,0.0,0.078,0.24,0.0,0.0858,0.353,0.43912176948728643,23526760.0,3,opm rap,0.9211335273625374,0.012708324465963886,0.018010406546573998,0.011958008454364562,0.9211335273625374,0.024302951256457,0.011886781914103268
152sJgmftB46Q6IsDTUDLN,Diwata (Miss Universe Philippines 2021),2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,45ZolRka5exOabNpGPfbTo,210959,2021-10-01,69,0.886,0.612,11.0,0.6415798400775383,0.0,0.13,0.192,0.0,0.0687,0.706,0.3675554918716132,26885966.0,3,opm rap,0.9184329235759664,0.001138806188300252,0.03552944916914353,0.01207723419764032,0.9184329235759664,0.021707917255952988,0.011113669612996781
5sLGYJOhLP197nmkaRMMEH,Ngayong Gabi,2G7VQ1kVhVfNagytlousgm,Al James,51UmoT2xdda5pAZcRFMiot,267456,2017-08-14,64,0.865,0.628,2.0,0.7013811485340443,0.0,0.143,0.594,0.0,0.2,0.433,0.4264211650687787,13362066.0,3,opm rap,0.9155277555345347,0.005712951174582495,0.007507828856152651,0.04133650277019752,0.9155277555345347,0.024749522743567284,0.005165438920965104
2oupN96VwNrbONyMtTWGjH,MOON,3lFMRWaEWZlfXdBig97kks,Nik Makino,16mhf5yYPCUXCr3zUrmBkO,211776,2022-03-04,74,0.809,0.463,11.0,0.4500605766900898,0.0,0.154,0.569,0.0,0.0786,0.382,0.510792257190496,13458746.0,3,opm rap,0.9106074352123439,0.010695454473247809,0.004631556130989713,0.03634579119503428,0.9106074352123439,0.032972309326039645,0.004747453662344555
5xd70ihEAM1UA1DnM8af2v,Nandito Lang Ako,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1bT0QNeT7fKtPCokTIXsR9,303442,2020-09-27,57,0.738,0.51,10.0,0.6284468136661014,1.0,0.0826,0.242,0.0,0.101,0.286,0.2862716235931638,3255474.0,3,opm rap,0.9069296254670891,0.0157427106350594,0.008796970378185718,0.021718187705463084,0.9069296254670891,0.024503403063763547,0.02230910275043916
6fWTVk29yvFEqE5VY6Gslk,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,0JT2JvI2g4p7fR4DyxjjO0,297966,2018-01-01,0,0.939,0.497,1.0,0.5643809062272839,1.0,0.0767,0.529,9.11e-05,0.0895,0.588,0.3871274489370571,7336623.0,3,opm rap,0.9030001264982923,0.01848481001566419,0.01228222108050292,0.04560651160040339,0.9030001264982923,0.011030178163856177,0.009596152641280985
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,66,0.844,0.314,9.0,0.41933607947661755,0.0,0.346,0.434,0.00077,0.0787,0.571,0.45266908086702795,10081439.0,3,opm rap,0.9008451024303602,0.0028824274059642604,0.0014613065070828658,0.002982442250299155,0.9008451024303602,0.09147506906283373,0.00035365234345996336
60LTEqwQF7J0mO093FPRdc,Does She Know,1DZGAZcaTA32eLJELEsjXY,Kiana V,0JxHUM5fNfidbMcevMDDpn,231578,2017-02-10,60,0.746,0.644,1.0,0.7070026653743642,1.0,0.209,0.154,0.0,0.0923,0.668,0.41407226969570654,55972.0,3,opm rap,0.8953460426286187,0.0007680253394829101,0.01818157500315066,0.015205326756509431,0.8953460426286187,0.04854676731536154,0.02195226295687708
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,63,0.797,0.447,8.0,0.6607705354979405,1.0,0.28,0.146,0.0,0.0877,0.645,0.1853962588578575,46092699.0,3,opm rap,0.8923730613398644,0.0003289101094568187,0.00913230913695099,0.004591010341753768,0.8923730613398644,0.09224895211767802,0.0013257569542961534
6DkK11BIC836tTu3056Kxg,Sabak Daddy,3mzdfGKp0mQXzuNoS8z915,Cookie$,35yzIYk6qn8gUB7HLuPGvi,133802,2022-05-27,60,0.886,0.52,9.0,0.6725466440513692,1.0,0.222,0.00819,0.0,0.0779,0.319,0.5444390892038349,394267.0,3,opm rap,0.8828602153661137,9.548981457339653e-05,0.04990463695322758,0.00117997622393476,0.8828602153661137,0.06522498711976436,0.000734694522386362
5Vv2ibvQ360CEc4eeZOLhP,Araw-Araw Pasko,1SrWbIDP84JcSDr0oTBAQw,Matthaios,3ggEjo6JQXwJIwTSQf0A82,206857,2021-12-01,29,0.792,0.386,4.0,0.5452386721589534,1.0,0.0952,0.409,0.0,0.105,0.359,0.35487442684451853,38804.0,3,opm rap,0.8789644139369179,0.03198559230249161,0.00898986804639907,0.03894751166994522,0.8789644139369179,0.024986243490980876,0.016126370553264758
27kaeLB6wRVvsaORS8O96F,Mood,2G7VQ1kVhVfNagytlousgm,Al James,1KCy0t9OekxUxwTxfIHrbA,230000,2022-09-09,61,0.795,0.514,3.0,0.5935061788223893,0.0,0.138,0.522,0.0111,0.129,0.522,0.4530598686952897,680923.0,3,opm rap,0.8786800394017004,0.010934336774379785,0.004612008717231333,0.07196668013942036,0.8786800394017004,0.02382252072716351,0.00998441424010478
2XYb0tB6gqXObZqNsAoMYk,Paasa - T.A.N.G.A.,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,6jojHOgC3f8MNsBBW9ta4D,239226,2016-10-03,37,0.74,0.604,0.0,0.8161860915919557,0.0,0.103,0.423,1.75e-06,0.243,0.323,0.5831010316798666,2441352.0,3,opm rap,0.8766974991824824,0.016000681090464246,0.010084520871115813,0.04807293555658882,0.8766974991824824,0.022493284547790118,0.026651078751558976
6X7eJp4lv4ZeTkWor2wHLz,Shantidope,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,211146,2017-12-08,52,0.723,0.639,1.0,0.7568693966561668,1.0,0.197,0.199,0.0,0.089,0.655,0.641289339308045,6281733.0,3,opm rap,0.8731896842983156,0.0015111175025152874,0.013179253698325519,0.025049344571632083,0.8731896842983156,0.05176001999271649,0.03531057993649516
051Z51PfIFgEe1gdo1vl6B,Yearly,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5y3tcK8BreDUhrVSw0vAyz,451932,2021-04-05,47,0.849,0.61,10.0,0.6359583232372185,0.0,0.109,0.114,0.0,0.0987,0.201,0.41984290329303875,989279.0,3,opm rap,0.872283203360169,0.002897551785325179,0.05104070465742188,0.00546854776294671,0.872283203360169,0.05750133326769442,0.010808659166442866
1emnGTAsF4zSaWidgvK08I,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,4Eb8lI3YdnAA7slkeTSem0,269217,2018-06-12,0,0.801,0.377,0.0,0.34552944027138366,1.0,0.0807,0.237,5.48e-06,0.451,0.388,0.42007737598999584,7347775.0,3,opm rap,0.8710554130683291,0.03021904933118316,0.015320325491104646,0.028216600868734953,0.8710554130683291,0.033578200908072606,0.021610410332575384
0WRSaei4JRI1KTYhMqQh9y,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,1UeeX7O8uWEkBpgLpi1C5S,269217,2018-06-12,2,0.801,0.377,0.0,0.34552944027138366,1.0,0.0807,0.237,5.48e-06,0.451,0.388,0.42007737598999584,4289963.0,3,opm rap,0.8710554130683291,0.03021904933118316,0.015320325491104646,0.028216600868734953,0.8710554130683291,0.033578200908072606,0.021610410332575384
66ZVMnlIAvGM6NIZJ3xweN,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,2BMiO1IMrzF7U1xNcc8H1D,218133,2019-03-22,0,0.57,0.463,0.0,0.6993942330991036,1.0,0.317,0.663,0.0,0.092,0.499,0.45029830137557314,1324435.0,3,opm rap,0.8708497553334302,0.0021803769626097267,0.002230745697165516,0.0878157301753129,0.8708497553334302,0.03147004782442781,0.005453344007053889
7iNMzfw2couNdTNXMYG2IR,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,0bBU7EKITlqetuEdnRHepO,218133,2019-03-22,1,0.57,0.463,0.0,0.6993942330991036,1.0,0.317,0.663,0.0,0.092,0.499,0.45029830137557314,11459140.0,3,opm rap,0.8708497553334302,0.0021803769626097267,0.002230745697165516,0.0878157301753129,0.8708497553334302,0.03147004782442781,0.005453344007053889
5J0obeHgIFKkPiGBPTOqLw,Panalo (Trap Cariñosa),1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,0Ol4rGwMRYkGguZXHlBscR,217414,2020-07-27,0,0.676,0.776,0.0,0.837799854615944,0.0,0.403,0.0246,0.0,0.368,0.475,0.5825930075031263,7981692.0,3,opm rap,0.8644790089603979,0.00015585388823267872,0.07402376011424247,0.008081767263444634,0.8644790089603979,0.03159944240095454,0.021660167372727857
7xJ3VASYirHyuTpxDvTVbV,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,2CezmL4N05N3YWIo4iH8jT,300893,2018-05-25,3,0.707,0.503,0.0,0.669784346983281,1.0,0.0742,0.171,0.00197,0.0586,0.295,0.46499192371821596,4702252.0,3,opm rap,0.8623495231131562,0.02129162544356189,0.011059995822498498,0.028563466048545347,0.8623495231131562,0.03412190783298373,0.04261348173925457
0aEX0skifH9CAc8HXxShqk,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,7b60u5hxP6t4u25wnwdFux,300893,2018-05-25,0,0.707,0.503,0.0,0.669784346983281,1.0,0.0742,0.171,0.00197,0.0586,0.295,0.46499192371821596,1842009.0,3,opm rap,0.8623495231131562,0.02129162544356189,0.011059995822498498,0.028563466048545347,0.8623495231131562,0.03412190783298373,0.04261348173925457
21XjtaAEZxurElfPGSKrv9,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,6Hd66jTMfgXgaItso2FfzJ,300893,2018-05-25,64,0.706,0.503,0.0,0.6698328083353526,1.0,0.0742,0.172,0.00197,0.0586,0.295,0.46499192371821596,905699.0,3,opm rap,0.8610769044554261,0.021637278099353154,0.011003620095639478,0.02895672248481984,0.8610769044554261,0.03396677653051991,0.0433586983342415
4ZYdtbaKQsa5jSeQYjKoop,KNOW ME,4B65DA1kjKLdgTJydNNDHB,8 Ballin',6bGyTXe3kD6yNgUc2RBy9t,273600,2021-06-18,0,0.772,0.633,7.0,0.7716016476859706,0.0,0.0742,0.102,0.0,0.117,0.341,0.3220352230095873,1526393.0,3,opm rap,0.8420790182962443,0.005351315196640574,0.06203067738441529,0.014360500596330657,0.8420790182962443,0.039352166677667375,0.036826321848701625
0HYmOF3tCkYejosr1HTMhV,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,5QjWKAuUgWhrNzmJEwUDxJ,216415,2019-02-20,0,0.625,0.468,0.0,0.7025442209837656,1.0,0.255,0.649,0.0,0.0975,0.51,0.4552678199249688,543707.0,3,opm rap,0.841242550342315,0.004538995003417617,0.002835327865706909,0.09898360180442221,0.841242550342315,0.04509017059453343,0.007309354389604984
0AiUFrU3Bj0ZzYFSWoAM0O,Esmi,0n4a5imdLBN24fIrBWoqrv,Because,2G5r2CQkrVphz50eaPic5Z,220263,2019-10-04,2,0.783,0.37,2.0,0.39796462321298776,1.0,0.117,0.135,0.0,0.0742,0.403,0.16560936848686958,242703.0,3,opm rap,0.833106369662351,0.017281046195451608,0.018440249569525932,0.027361094172539388,0.833106369662351,0.08836834790650946,0.015442892493622625
0GiqrzfvBVHmkyJEWP4kcx,Anytime,4NslYs4dIwJjyAmfak2Yc2,Lipip,73d8pQZqyvAkvYNiq1eCqN,259569,2021-01-29,58,0.829,0.528,6.0,0.7370971650109039,1.0,0.0697,0.144,0.0,0.107,0.503,0.5497668299291372,23630.0,3,opm rap,0.8329350448141914,0.01096308352668979,0.05963399476624835,0.02846882315152488,0.8329350448141914,0.03591426872960755,0.0320847850117382
5QadWmpqSU77p4t4Ni9ccq,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6mdacezBHIFbzbHJPEm8n9,210877,2017-11-02,0,0.591,0.79,5.0,0.7098134237945241,0.0,0.312,0.472,1.82e-06,0.111,0.475,0.3095300125052105,844293.0,3,opm rap,0.8303217596087308,0.002667370855539959,0.006328402803052975,0.07886173370102481,0.8303217596087308,0.030484886978697966,0.05133584605295361
57OKulT8zrb9RbEML2dAM5,Cool Down,24fEOzlKhgSNLIcy9NdmwH,James Reid,6QGOAQXiZqSbVb4JSZEEgG,235555,2017-07-08,0,0.782,0.671,11.0,0.7625878362006302,1.0,0.0757,0.307,2.78e-05,0.116,0.456,0.37368434764485203,3049191.0,3,opm rap,0.82775464084737,0.013259988691871345,0.027770361800668393,0.049087553832044335,0.82775464084737,0.014540909519968243,0.06758654530807777
5FDLm9oybqGymDWXMRcGk9,Sabel - feat. KZ Tandingan,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,182323,2021-08-29,51,0.473,0.541,9.0,0.7191180033922948,0.0,0.363,0.601,0.0,0.118,0.543,0.10488093997498965,113804.0,3,opm rap,0.8271130313191739,0.0014229133765064443,0.0035102670211635692,0.12910471329216766,0.8271130313191739,0.01878453837229046,0.020064536618697972
7tQ2P3dP76bj1aSEfe8StO,Dantay,6gcteR920pLEynlHzjSRYd,Kiyo,02qNpe3vtTVHzGytclgmWe,292414,2020-02-14,45,0.387,0.36,2.0,0.27380663920523385,1.0,0.312,0.812,0.00195,0.0936,0.14,0.13090089620675283,736586.0,3,opm rap,0.8255770920184459,0.0042022916516343215,0.002519637728768603,0.15755480078837167,0.8255770920184459,0.009363881656105019,0.0007822961566747358
3121oviCd6WOUTEtnd0ucS,Trip Lang,5GdspZ491zr64zzwVJJjJZ,Shehyee,2ZywWKjTfu9zemRuwQ206q,182773,2013-10-11,59,0.751,0.908,7.0,0.8411436879088928,1.0,0.0304,0.0385,7.13e-06,0.111,0.556,0.517826438099208,62067.0,1,opm dance,0.8248642248144529,0.0016370485143265786,0.8248642248144529,0.01960899327553561,0.03201944721818163,0.020925829899325094,0.1009444562781781
5Ptw2wrwzIJauYhxQUaQK9,Trip Lang,5GdspZ491zr64zzwVJJjJZ,Shehyee,0gRGi5HWiDXdISTEPl2jBt,182773,2013-10-11,1,0.751,0.907,7.0,0.8411436879088928,1.0,0.0304,0.0384,7.13e-06,0.111,0.556,0.5178068987077948,33147.0,1,opm dance,0.8227316659356639,0.0016578698546241642,0.8227316659356639,0.019711788897547475,0.03250438657246712,0.021170953042093998,0.10222333569760311
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,58,0.87,0.597,1.0,0.6662466682820452,1.0,0.0613,0.18,0.0,0.0902,0.56,0.34181560025010427,35995375.0,3,opm rap,0.8169341349051913,0.0075553917875997665,0.08691566427597879,0.030604334173654452,0.8169341349051913,0.020315111302871017,0.037675363554704695
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,0,0.704,0.481,5.0,0.4987157741700995,1.0,0.372,0.00265,0.0,0.11,0.178,0.15926557940808672,8044950.0,3,opm rap,0.8161351319236211,7.326857833757686e-05,0.004562251600796613,0.002008711865254612,0.8161351319236211,0.17645802990886617,0.0007626061231237433
06cUybZMETs4i3yQO1f7p3,Weak,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,5ZxNoCcUNppsFWVkMkEoed,211200,2018-08-28,61,0.71,0.373,5.0,0.556142476375091,0.0,0.0618,0.179,0.0,0.156,0.141,0.4984238224260108,43880733.0,3,opm rap,0.8114885990111204,0.08404477097278053,0.006113610589845678,0.022288251833987516,0.8114885990111204,0.03747775732862336,0.03858701026364212
1EEv8UZMGJ9rG3N1Ilo5bz,Serve,7LzHjduJmIQZGQsh8luHkD,Zae,3gqsWIpaaH4dlSB7hx5PRc,193782,2022-01-24,57,0.953,0.41,1.0,0.6747274048945968,1.0,0.258,0.0047,0.0164,0.0931,0.37,0.5370662255106295,282914.0,3,opm rap,0.8079856677098672,0.00017276886806815038,0.07081869551121472,0.0010629132541816267,0.8079856677098672,0.11978520300046505,0.00017475165620300435
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,51,0.825,0.496,1.0,0.6554397867700511,1.0,0.0503,0.00817,0.000511,0.0827,0.185,0.5044354418507712,2863350.0,3,opm rap,0.800256511391854,0.007345337317539879,0.04706428617590269,0.008282335814744695,0.800256511391854,0.11953589814961703,0.017515631150341698
1yB6kR7Zsuzf9az1FYZOyO,Tagay,3b1iS74Wn1vc8DMDoxXu3s,J-King,0jw8S1wqbNMLNHSJBdbWw3,238817,2020-01-01,62,0.83,0.619,9.0,0.7673855100557307,1.0,0.0445,0.375,0.0,0.082,0.141,0.38741402667778235,520105.0,3,opm rap,0.7990648711796919,0.05943120484022373,0.03670541053654052,0.01621728153251778,0.7990648711796919,0.056560000592481494,0.03202123131854437
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5eMwpHWNJ5j92ouBflLaaa,340606,2017-04-13,51,0.555,0.448,0.0,0.6277683547370974,1.0,0.363,0.527,3.65e-05,0.0497,0.749,0.09912333263859946,493361.0,3,opm rap,0.7986003312458577,0.006449409410048033,0.011857413741830594,0.049418183294286204,0.7986003312458577,0.0893799438972881,0.04429471841068908
0wUSZjJVblGKntOqBSWMdo,Bawat Daan,543f0NvGig5Moo9XROTUur,Ebe Dancel,4acHD3ykZw3DYLcLW1Mqv3,300240,2015-01-01,60,0.229,0.697,6.0,0.8136176399321543,1.0,0.0304,0.0342,0.0,0.0749,0.292,0.6623723426427678,2856751.0,5,opm rock,0.7974648811059227,0.07449505730793303,0.02827493523004828,0.020536488440061087,0.01730922077167907,0.06191941714435565,0.7974648811059227
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,11gmNcKrZsOdtpQWT1GDvt,374117,2019-08-24,5,0.883,0.569,1.0,0.6474436636782168,1.0,0.0617,0.543,6.64e-05,0.0777,0.545,0.335172207169654,22609256.0,3,opm rap,0.7927876925313131,0.035196342542197806,0.016850335951476263,0.11385827323790933,0.7927876925313131,0.012758972864053334,0.028548382873049918
6qS0J555KgzxQ01E8x6vux,Swimming Pool - feat. Chito Miranda,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,217491,2021-08-29,50,0.225,0.852,9.0,0.8124061061303612,1.0,0.0724,0.000987,1.11e-06,0.095,0.462,0.7017181638182576,150075.0,5,opm rock,0.7901813586964133,0.049694421768559045,0.051613947094762615,0.02075222988434936,0.014503757777880162,0.07325428477803561,0.7901813586964133
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,2020-02-10,45,0.847,0.584,0.0,0.7012357644778291,1.0,0.0412,0.0644,0.0,0.0804,0.235,0.5306312526052521,4519536.0,3,opm rap,0.7821847625824061,0.01003394798859808,0.11756369835645764,0.008249025335206666,0.7821847625824061,0.05633852527549908,0.025630040461832263
1Rw6Wf7t7LW0rnWKMbTFM4,Turning Up,24fEOzlKhgSNLIcy9NdmwH,James Reid,6QGOAQXiZqSbVb4JSZEEgG,229333,2017-07-08,0,0.714,0.65,9.0,0.8278168160891691,0.0,0.133,0.56,0.0,0.0778,0.202,0.25730773238849525,60373.0,3,opm rap,0.7815620194262806,0.016435399360585693,0.013933545967042445,0.06279458679770429,0.7815620194262806,0.09853173603712069,0.026742712411266762
